sentence_id,token_id,sentence,token,spo_label
253,9,"Also, remember to stay hydrated, especially during your walks.",during,Predicate
253,10,"Also, remember to stay hydrated, especially during your walks.",your,Object
253,11,"Also, remember to stay hydrated, especially during your walks.",walks,Object
253,12,"Also, remember to stay hydrated, especially during your walks.",.,other
254,1,"However, if the fatigue continues, I would recommend discussing it with your healthcare provider.",However,other
254,2,"However, if the fatigue continues, I would recommend discussing it with your healthcare provider.",",",other
254,3,"However, if the fatigue continues, I would recommend discussing it with your healthcare provider.",if,other
254,4,"However, if the fatigue continues, I would recommend discussing it with your healthcare provider.",the,Subject
254,5,"However, if the fatigue continues, I would recommend discussing it with your healthcare provider.",fatigue,Subject
254,6,"However, if the fatigue continues, I would recommend discussing it with your healthcare provider.",continues,Predicate
254,7,"However, if the fatigue continues, I would recommend discussing it with your healthcare provider.",",",other
254,8,"However, if the fatigue continues, I would recommend discussing it with your healthcare provider.",I,Subject
254,9,"However, if the fatigue continues, I would recommend discussing it with your healthcare provider.",would,Predicate
254,10,"However, if the fatigue continues, I would recommend discussing it with your healthcare provider.",recommend,Predicate
254,11,"However, if the fatigue continues, I would recommend discussing it with your healthcare provider.",discussing,Predicate
254,12,"However, if the fatigue continues, I would recommend discussing it with your healthcare provider.",it,Object
254,13,"However, if the fatigue continues, I would recommend discussing it with your healthcare provider.",with,Predicate
254,14,"However, if the fatigue continues, I would recommend discussing it with your healthcare provider.",your,Object
254,15,"However, if the fatigue continues, I would recommend discussing it with your healthcare provider.",healthcare,Object
254,16,"However, if the fatigue continues, I would recommend discussing it with your healthcare provider.",provider,Object
254,17,"However, if the fatigue continues, I would recommend discussing it with your healthcare provider.",.,other
255,1,"P: Alright, I will do that.",P,other
255,2,"P: Alright, I will do that.",:,other
255,3,"P: Alright, I will do that.",Alright,other
255,4,"P: Alright, I will do that.",",",other
255,5,"P: Alright, I will do that.",I,other
255,6,"P: Alright, I will do that.",will,other
255,7,"P: Alright, I will do that.",do,other
255,8,"P: Alright, I will do that.",that,other
255,9,"P: Alright, I will do that.",.,other
256,1,Thank you for your advice.,Thank,other
256,2,Thank you for your advice.,you,other
256,3,Thank you for your advice.,for,other
256,4,Thank you for your advice.,your,other
256,5,Thank you for your advice.,advice,other
256,6,Thank you for your advice.,.,other
257,1,"A: You are welcome, Aicha!",A,other
257,2,"A: You are welcome, Aicha!",:,other
257,3,"A: You are welcome, Aicha!",You,other
257,4,"A: You are welcome, Aicha!",are,other
257,5,"A: You are welcome, Aicha!",welcome,other
257,6,"A: You are welcome, Aicha!",",",other
257,7,"A: You are welcome, Aicha!",Aicha,other
257,8,"A: You are welcome, Aicha!",!,other
258,1,"Remember, managing diabetes requires balance in all areas.",Remember,other
258,2,"Remember, managing diabetes requires balance in all areas.",",",other
258,3,"Remember, managing diabetes requires balance in all areas.",managing,Subject
258,4,"Remember, managing diabetes requires balance in all areas.",diabetes,Subject
258,5,"Remember, managing diabetes requires balance in all areas.",requires,Predicate
258,6,"Remember, managing diabetes requires balance in all areas.",balance,Object
258,7,"Remember, managing diabetes requires balance in all areas.",in,Object
258,8,"Remember, managing diabetes requires balance in all areas.",all,Object
258,9,"Remember, managing diabetes requires balance in all areas.",areas,Object
258,10,"Remember, managing diabetes requires balance in all areas.",.,other
259,1,Do not hesitate to reach out if you need more help along the way.,Do,other
259,2,Do not hesitate to reach out if you need more help along the way.,not,other
259,3,Do not hesitate to reach out if you need more help along the way.,hesitate,other
259,4,Do not hesitate to reach out if you need more help along the way.,to,other
259,5,Do not hesitate to reach out if you need more help along the way.,reach,other
259,6,Do not hesitate to reach out if you need more help along the way.,out,other
259,7,Do not hesitate to reach out if you need more help along the way.,if,other
259,8,Do not hesitate to reach out if you need more help along the way.,you,other
259,9,Do not hesitate to reach out if you need more help along the way.,need,other
259,10,Do not hesitate to reach out if you need more help along the way.,more,other
259,11,Do not hesitate to reach out if you need more help along the way.,help,other
259,12,Do not hesitate to reach out if you need more help along the way.,along,other
259,13,Do not hesitate to reach out if you need more help along the way.,the,other
259,14,Do not hesitate to reach out if you need more help along the way.,way,other
259,15,Do not hesitate to reach out if you need more help along the way.,.,other
260,1,P: I am having a tough time managing my cravings for sweets.,P,other
260,2,P: I am having a tough time managing my cravings for sweets.,:,other
260,3,P: I am having a tough time managing my cravings for sweets.,I,Subject
260,4,P: I am having a tough time managing my cravings for sweets.,am,Predicate
260,5,P: I am having a tough time managing my cravings for sweets.,having,Predicate
260,6,P: I am having a tough time managing my cravings for sweets.,a,Object
260,7,P: I am having a tough time managing my cravings for sweets.,tough,Object
260,8,P: I am having a tough time managing my cravings for sweets.,time,Object
260,9,P: I am having a tough time managing my cravings for sweets.,managing,Predicate
260,10,P: I am having a tough time managing my cravings for sweets.,my,Object
260,11,P: I am having a tough time managing my cravings for sweets.,cravings,Object
260,12,P: I am having a tough time managing my cravings for sweets.,for,Object
260,13,P: I am having a tough time managing my cravings for sweets.,sweets,Object
260,14,P: I am having a tough time managing my cravings for sweets.,.,other
261,1,Do you have any advice?,Do,Predicate
261,2,Do you have any advice?,you,Subject
261,3,Do you have any advice?,have,Predicate
261,4,Do you have any advice?,any,Object
261,5,Do you have any advice?,advice,Object
261,6,Do you have any advice?,?,other
262,1,"A: Yes, Aicha.",A,other
262,2,"A: Yes, Aicha.",:,other
262,3,"A: Yes, Aicha.",Yes,other
262,4,"A: Yes, Aicha.",",",other
262,5,"A: Yes, Aicha.",Aicha,other
262,6,"A: Yes, Aicha.",.,other
263,1,"It is natural to have cravings, especially for someone used to having sweets.",It,other
263,2,"It is natural to have cravings, especially for someone used to having sweets.",is,Predicate
263,3,"It is natural to have cravings, especially for someone used to having sweets.",natural,Object
263,4,"It is natural to have cravings, especially for someone used to having sweets.",to,other
263,5,"It is natural to have cravings, especially for someone used to having sweets.",have,other
263,6,"It is natural to have cravings, especially for someone used to having sweets.",cravings,other
263,7,"It is natural to have cravings, especially for someone used to having sweets.",",",other
263,8,"It is natural to have cravings, especially for someone used to having sweets.",especially,other
263,9,"It is natural to have cravings, especially for someone used to having sweets.",for,other
263,10,"It is natural to have cravings, especially for someone used to having sweets.",someone,other
263,11,"It is natural to have cravings, especially for someone used to having sweets.",used,other
263,12,"It is natural to have cravings, especially for someone used to having sweets.",to,other
263,13,"It is natural to have cravings, especially for someone used to having sweets.",having,other
263,14,"It is natural to have cravings, especially for someone used to having sweets.",sweets,other
263,15,"It is natural to have cravings, especially for someone used to having sweets.",.,other
264,1,You might want to try substituting your sugary treats with fruits.,You,Subject
264,2,You might want to try substituting your sugary treats with fruits.,might,Predicate
264,3,You might want to try substituting your sugary treats with fruits.,want,Predicate
